,name,af2_lddt,rmsd_af2_des,contig_rmsd_af2_des,contig_rmsd_af2
60,sh3_r1_48,78.34700446334712,1.171006730793104,0.3951570190655098,0.41350502730388616
61,sh3_r1_34,75.46158944041095,3.00972547372371,1.1731503195856983,1.004041117347786
62,sh3_r1_97,76.51529106680024,1.2189784957783858,0.8406127241417847,0.37874848054596644
63,sh3_r1_128,73.11717784528835,1.3344906181002913,0.6129092159881492,0.4311397023262726
64,sh3_r1_46,68.37061531580213,2.946602766714778,0.6178277752513834,0.5759642121822576
65,sh3_r1_185,62.93186166119763,3.2184673071343437,1.0025876133812612,0.921879305274687
66,sh3_r1_154,78.11879885980038,3.07452224306204,0.5792792345421331,0.5781729227758655
67,sh3_r1_182,75.70525456677926,1.5168944445691235,0.8418547967066894,0.823825445989687
68,sh3_r1_153,78.33512165423771,2.0463443995369843,1.240415469018586,1.137419604651454
69,sh3_r1_90,70.78161433649228,2.439437332266814,0.37522351696016026,0.5020989022630409
70,sh3_r1_41,81.15811905595018,1.5455058915516398,0.5693716295852468,0.7384805368230353
71,sh3_r1_142,64.78268433435588,5.567771904890639,0.7103149609614426,0.5295861616664687
72,sh3_r1_193,79.32391301034842,1.0886289360629036,0.7851590928850523,0.8643529531984041
73,sh3_r1_50,74.01351286951417,1.4103472719477421,0.8682490527170363,0.8757669200637831
74,sh3_r1_81,68.37067357870353,1.933696746966629,0.7212189928929399,0.5576681021058408
75,sh3_r1_5,77.80523558879058,2.8810946049455524,0.7684886438052869,0.4845828466484183
76,sh3_r1_139,65.62271472383311,6.107693814824731,1.10120608947466,1.0108204370330325
77,sh3_r1_57,76.55871111748586,1.7935761148925329,0.5783515144845387,0.5725199999181091
78,sh3_r1_86,79.69918217078288,2.136797969834389,0.884609319330611,0.6691950498746313
79,sh3_r1_2,69.32154269733542,10.383572243674296,0.9648566173268628,0.9066792215853785
80,sh3_r1_145,80.33848773301497,1.1266129484660992,0.5168562462757567,0.6331776054833889
81,sh3_r1_194,84.20051094866284,0.9927812088458308,0.3979511053202878,0.4613144167859985
82,sh3_r1_137,66.05169300516998,5.53533267022991,2.6350981268979665,2.2873642189010157
83,sh3_r1_59,64.38962698016225,4.393492236706826,0.8453250359310513,1.0037263735860658
84,sh3_r1_88,69.67045265712022,11.263338581916313,0.6627234847303345,0.8066604059209238
85,sh3_r1_25,84.51384601390757,1.0571017284452937,0.6238364004440949,0.45470921756002614
86,sh3_r1_22,81.91100988773472,2.186902250833494,0.4505167110171463,0.4193455481476299
87,sh3_r1_130,74.27729133267371,2.1451467837516414,0.4647297125584531,0.5643790260164772
88,sh3_r1_17,78.36053554139126,1.9339406977573943,0.8872856401630819,0.49394815951872967
89,sh3_r1_179,73.49835225089232,1.1224937787332685,0.7399991796379912,0.35669819670723896
90,sh3_r1_105,78.87293208053863,1.9719572152655014,0.8285456518502596,0.7216960025414151
91,sh3_r1_102,73.09057793775108,2.2904399593598113,0.7436489244704294,0.7664293662949041
92,sh3_r1_10,70.62441983654521,1.6781274627645126,0.8194970322590919,0.5752811385542657
93,sh3_r1_62,68.0087138185038,1.4931886378577037,0.7079165554253102,0.647887859252202
94,sh3_r1_170,76.56283231793083,1.9018010500146905,0.5075875795265158,0.5480682204469838
95,sh3_r1_19,84.79884822923958,1.974891579982112,0.776623688066856,0.9061555335266804
96,sh3_r1_177,76.03062430158867,1.985852792890432,1.6549886919665548,1.5761626686573131
97,sh3_r1_65,69.32715625867071,1.752399664612367,1.538221032508255,1.6384261394435489
98,sh3_r1_54,75.73583742038754,2.881325042630074,0.32298788120985444,0.5760095499000918
99,sh3_r1_85,85.73011038129408,0.8006328417292877,0.48177294576589613,0.4107990772719273
100,sh3_r1_1,81.14451111739719,1.4684300522879816,0.5089262713125611,0.7111402403148618
101,sh3_r1_28,71.85642909308461,1.5946470753672908,0.8015401278982353,0.6944889838027072
102,sh3_r1_146,85.66562746485715,1.060924318211191,0.46423242299503864,0.4659284236468683
103,sh3_r1_197,73.85029028674701,1.3014168590546513,0.7044177377765588,0.5081576859931763
104,sh3_r1_141,60.505654398910195,7.696997232438941,0.897018286046153,0.7625724951165609
105,sh3_r1_190,64.6586422078772,2.0003264963800853,0.38093288431639694,0.5204556825036687
106,sh3_r1_53,75.81718469316189,2.369864545343334,1.0020263059359242,0.7455851110533023
107,sh3_r1_82,80.4617409719029,1.3746736936948605,0.9036759265323305,1.0565231275393412
108,sh3_r1_6,76.94536715029494,2.0341015410792007,0.7947199547231976,0.6785332627228913
109,sh3_r1_21,68.70094646688707,4.392321183331135,0.9959274704756627,1.0614993766505028
110,sh3_r1_133,72.11862659296834,3.3669038760518184,0.9729583967680637,0.7846695331504168
111,sh3_r1_8,69.77888849631661,4.667037170500805,1.7914017243170983,1.1807995581057087
112,sh3_r1_134,66.86844724086778,1.5424560151186828,0.701827199930409,0.6792578391897681
113,sh3_r1_26,66.7668824550388,3.3653861931816325,0.7780992609751426,0.614254088696236
114,sh3_r1_148,79.77870891627173,2.153109410995583,1.0238354866355888,0.8026171258272374
115,sh3_r1_199,89.49122830158946,1.5022310472582114,0.969034491860135,0.8120130832409107
116,sh3_r1_101,66.79467056717131,4.226583845185864,0.9410988781829528,0.6415606964622115
117,sh3_r1_13,73.59124824081745,1.6368382408537057,0.6773751150090582,0.47966732330089656
118,sh3_r1_14,67.51908761889048,2.7209975338558188,0.7185415398740881,0.6028795972729251
119,sh3_r1_106,74.25194744424782,2.964325832776678,0.8713080002264773,0.40024704255535415
120,sh3_r1_68,70.10724444217291,2.2662799182365077,1.1273308842469758,1.1093454584531581
121,sh3_r1_174,68.11316361544556,2.783756415355684,0.9316000432632965,0.8706814943588143
122,sh3_r1_108,71.01679917394024,2.5302707696884372,0.6261463420112855,0.6385737077253556
123,sh3_r1_66,88.2499320014118,0.5577899521218739,0.29133665485775473,0.5323291132980439
124,sh3_r1_61,76.80204962290672,1.6799606157115237,0.5184344993536343,0.6000385190071501
125,sh3_r1_173,77.76770618375484,2.2015536686221093,1.1858494564885107,0.9280581150098414
126,sh3_r1_70,66.02968568462657,2.707241070261103,0.7612220751494483,1.1510668462991391
127,sh3_r1_162,58.14207821379986,2.156828591734015,0.907244497869545,0.7475266906929241
128,sh3_r1_165,66.30124020815175,1.8733958754683722,0.8398290784702195,1.0165526650628018
129,sh3_r1_119,64.88326996840632,5.115431753661741,0.7798471419307537,0.9692350207022655
130,sh3_r1_77,75.07168414809749,2.417898696477509,1.0551104848496018,0.8732269924767504
131,sh3_r1_117,75.55980256920161,1.2076151289830015,0.6817179108804986,1.226154230162184
132,sh3_r1_79,70.80966415994551,2.515669322453238,0.8310302044317529,0.8126150449979184
133,sh3_r1_110,86.04641098606409,1.1532232278231171,0.3288371014787621,0.30557110282350725
134,sh3_r1_125,70.0844176477672,2.203536445120137,0.8014735910205264,0.4447222439871548
135,sh3_r1_188,74.161225071188,1.0658397411051828,0.38295079600485404,0.5635530683932891
136,sh3_r1_37,74.85959048397656,7.203896842804253,1.5623844932166466,1.1773399610613187
137,sh3_r1_159,68.98984898050384,1.4356685836879017,0.7343885650024076,0.43126986987673627
138,sh3_r1_30,78.31092637076972,1.6047738048275675,0.7374356262832338,0.8965598432041035
139,sh3_r1_122,68.36534862954622,2.1409839790872365,0.760201458069327,0.623194601827846
140,sh3_r1_181,74.60795091482031,2.2208814732955746,0.611295980317038,0.40592299103612517
141,sh3_r1_150,73.28536495674723,2.044588729676961,0.7158902579843555,0.6859873484308359
142,sh3_r1_93,74.89419760334978,2.484718129392677,0.5496659438528024,0.4587673714628935
143,sh3_r1_42,73.39084335088191,1.2777086676785496,0.5401002303033212,0.4398043702908129
144,sh3_r1_94,75.34110958812403,1.4302057910061543,0.4808343166269811,0.4659610967876616
145,sh3_r1_45,71.60598450107108,3.1116124030295316,0.515803776778224,0.5356486434284942
146,sh3_r1_186,69.03467231681907,2.8287127335954665,0.8457338941881863,0.5804767010368196
147,sh3_r1_39,78.76425350599541,1.5337289598025146,0.6137017453709176,0.909945557770588
148,sh3_r1_157,81.02314515947805,2.785977675121074,0.47384910648709516,0.32665274410144385
149,sh3_r1_60,64.693389890308,10.426751064297285,0.8999107432722194,0.9977584536459732
150,sh3_r1_172,76.07480821134097,2.565056503223064,1.8829001989371235,1.8024032548306994
151,sh3_r1_175,76.64705426193797,1.6282424941579579,0.43270923483077295,1.0138624182955258
152,sh3_r1_109,69.57848521768551,3.456804217064837,1.0850542358746982,1.1252781694505944
153,sh3_r1_67,67.84951458707997,2.6432759322769894,0.6895835938780112,0.667529773315307
154,sh3_r1_15,76.15307125812393,2.021990139069327,0.6956382227996543,0.3971542007055868
155,sh3_r1_107,73.52266700446634,1.445591043466764,0.9271858042085666,0.8493164532117246
156,sh3_r1_69,89.16816011935937,0.79828992931481,0.299623006725298,0.42823807783536605
157,sh3_r1_100,78.45598697843198,2.534708045210285,0.6922225861871244,0.7613141313917614
158,sh3_r1_12,74.6291242141659,1.2320143804398225,0.5546522114770974,0.6894928236153689
159,sh3_r1_135,62.539357844122826,3.1528129822627506,0.7696735978596819,0.6176212120052317
160,sh3_r1_27,72.94629772050018,1.442528037964853,0.7401952479430383,0.7970273190407802
161,sh3_r1_149,66.03593248600211,2.165192570175212,0.9735120721740884,0.7142905471045374
162,sh3_r1_198,74.94345091357654,2.1833763644038378,1.156785365209344,1.5744938912093842
163,sh3_r1_20,67.22904431648149,5.75680696316954,1.1808943726889247,1.0288198705531812
164,sh3_r1_132,64.64848984221966,3.081456961114003,1.023237137424086,0.9222047567052863
165,sh3_r1_9,70.3192914557565,2.0287920655251197,0.5938664631612326,0.5550996113604317
166,sh3_r1_140,77.60984911480237,2.0022326516409796,0.748686781378161,0.6150626791151479
167,sh3_r1_191,74.24115177152937,2.097734914765567,0.6696354603894454,0.7966317677963262
168,sh3_r1_52,73.63540507067567,1.1915290036541628,0.7966530822410186,0.6766948500228528
169,sh3_r1_83,73.21810420376502,2.387093167175405,0.8129264486748157,0.6979723370528882
170,sh3_r1_7,79.46489909383273,3.014070216630963,2.168399277365422,2.277153164211066
171,sh3_r1_55,75.45579366507991,2.3185594372943115,1.1877743637119007,1.2710770919295462
172,sh3_r1_84,77.09796127705202,2.198462992676516,0.8619400973947404,0.9248973664818249
173,sh3_r1_0,70.39343590168829,1.478196980174234,0.9654028132522309,0.5608801274505698
174,sh3_r1_29,74.18222205813859,1.3022343175131648,0.5514922906942071,0.9985093582671898
175,sh3_r1_147,74.49871377102959,2.0206779375890176,0.5371478880752603,0.5940699127222426
176,sh3_r1_196,67.40836119135078,5.323236557357262,0.8727815293833869,0.9892024369764119
177,sh3_r1_95,79.86443039001297,1.2188817162016083,0.5000391573577673,0.523996460032673
178,sh3_r1_44,79.84994956736149,2.917660156946489,0.6841437595551418,0.7077096799586163
179,sh3_r1_187,73.0656542499324,2.2587666835231848,1.2529400094525625,0.6909610133576356
180,sh3_r1_38,81.59344260421523,1.1480046699848419,0.5598399227286217,0.6452642832462696
181,sh3_r1_156,76.31756848704927,1.5958188122695935,0.5081577299075146,0.3858559464042982
182,sh3_r1_180,76.94179635108107,2.4017861553443094,1.1386974504732545,0.9448981881497628
183,sh3_r1_151,64.23953315395424,2.6660097964343605,0.8292902671310922,0.6958326404286164
184,sh3_r1_92,76.36372714144026,1.702228198375338,0.850672985013484,0.6473223619422361
185,sh3_r1_43,81.49447518880632,1.0097385644681092,0.32680610445685915,0.47863081256242607
186,sh3_r1_31,71.34217747781413,1.6267743459143607,0.7994188550287711,1.1012631401050295
187,sh3_r1_123,68.62529093874387,2.7225630025311016,1.2407774212366807,1.2188648151147354
188,sh3_r1_124,75.02246925246948,1.8670745571676977,0.6893206189695709,0.700533142834841
189,sh3_r1_189,80.99398994830148,1.9650484502625853,0.571436521564959,0.6804566027705096
190,sh3_r1_36,62.8428691287411,6.049760191969326,0.904706592765477,0.746722148021263
191,sh3_r1_158,78.24335836955464,1.7508620594254827,0.6356392551564264,0.6466215640446779
192,sh3_r1_111,73.87607734616911,1.7840745627924983,0.9662645643527588,0.8338486672447598
193,sh3_r1_116,77.882273153897,1.5747527227677172,0.41871393209440394,0.5211882094916419
194,sh3_r1_78,85.5117980592137,1.0747443907634397,0.6768121514231669,0.350241777916516
195,sh3_r1_164,77.24385706363418,1.3828594386204687,0.547269758775711,0.6153215618132435
196,sh3_r1_118,75.36341844533469,2.43263822543686,0.7202960011395012,0.4502320594665496
197,sh3_r1_76,77.5449478925655,1.6205455203302837,0.3923680279805989,0.6655344852783357
198,sh3_r1_71,84.46870674837379,12.320566583842162,0.66121128765375,0.6838132673243384
199,sh3_r1_163,79.14528211751129,5.436704617463663,2.157623137656893,1.338381925427602
